frame,stream_ms,visible,upload_est,overlay_stream_ms,overlay_visible,overlay_upload_est,mlod_ms
0,2.263291971758008,4096,64,,,,
1,2.3760420735925436,4096,64,,,,
2,5.305332830175757,4096,64,,,,
3,3.5989999305456877,4096,64,,,,
4,4.368624882772565,4096,64,,,,
5,5.2585420198738575,4096,64,,,,
6,7.6095410622656345,4096,64,,,,
7,7.302082842215896,4096,64,,,,
8,9.943417040631175,4096,64,,,,
9,11.270458111539483,4096,64,,,,
10,12.954124948009849,4096,64,,,,
11,16.128249932080507,4096,64,,,,
12,20.073957974091172,4096,64,,,,
13,22.47970807366073,4096,64,,,,
14,22.151957964524627,4096,64,,,,
15,25.426749838516116,4096,64,,,,
16,3.2063748221844435,4096,64,,,,
17,3.1933749560266733,4096,64,,,,
18,3.189167007803917,4096,64,,,,
19,3.9760840591043234,4096,64,,,,
20,3.1730830669403076,4096,64,,,,
21,2.848000032827258,4096,64,,,,
22,2.8440000023692846,4096,64,,,,
23,2.7022920548915863,4096,64,,,,
24,4.025208065286279,4096,64,,,,
25,2.8866250067949295,4096,64,,,,
26,2.7088329661637545,4096,64,,,,
27,2.701207995414734,4096,64,,,,
28,2.97850021161139,4096,64,,,,
29,3.7089160177856684,4096,64,,,,
30,2.891749842092395,4096,64,,,,
31,2.801125170662999,4096,64,,,,
32,2.9347501695156097,4096,64,,,,
33,2.762958174571395,4096,64,,,,
34,2.698624972254038,4096,64,,,,
35,3.6360840313136578,4096,64,,,,
36,2.949416870251298,4096,64,,,,
37,2.8784580063074827,4096,64,,,,
38,2.9509589076042175,4096,64,,,,
39,2.755875000730157,4096,64,,,,
40,4.39766701310873,4096,64,,,,
41,2.8861251194030046,4096,64,,,,
42,2.798625035211444,4096,64,,,,
43,2.7987081557512283,4096,64,,,,
44,2.9840830247849226,4096,64,,,,
45,3.9989580400288105,4096,64,,,,
46,2.921458100900054,4096,64,,,,
47,2.8607500717043877,4096,64,,,,
48,3.0732920859009027,4096,64,,,,
49,2.9128328897058964,4096,64,,,,
50,4.058709135279059,4096,64,,,,
51,2.946165855973959,4096,64,,,,
52,3.013000125065446,4096,64,,,,
53,3.092708997428417,4096,64,,,,
54,2.8759578708559275,4096,64,,,,
55,3.9143748581409454,4096,64,,,,
56,3.215125063434243,4096,64,,,,
57,3.057542024180293,4096,64,,,,
58,2.9804580844938755,4096,64,,,,
59,2.9349171090871096,4096,64,,,,
60,4.461042117327452,4096,64,,,,
61,3.178084036335349,4096,64,,,,
62,2.9552499763667583,4096,64,,,,
63,3.0131249222904444,4096,64,,,,
64,4.102375125512481,4096,0,,,,
65,2.9255838599056005,4096,0,,,,
66,2.7974171098321676,4096,0,,,,
67,2.770249964669347,4096,0,,,,
68,3.057959023863077,4096,0,,,,
69,3.5837499890476465,4096,0,,,,
70,3.034499939531088,4096,0,,,,
71,2.756000030785799,4096,0,,,,
72,2.96074990183115,4096,0,,,,
73,2.8247088193893433,4096,0,,,,
74,3.7499580066651106,4096,0,,,,
75,2.9398337937891483,4096,0,,,,
76,2.984625054523349,4096,0,,,,
77,2.8825001791119576,4096,0,,,,
78,3.033250104635954,4096,0,,,,
79,3.4357497934252024,4096,0,,,,
80,3.6989159416407347,4096,0,,,,
81,2.8935419395565987,4096,0,,,,
82,2.851499943062663,4096,0,,,,
83,2.9045420233160257,4096,0,,,,
84,4.034874960780144,4096,0,,,,
85,3.1014590058475733,4096,0,,,,
86,2.890750067308545,4096,0,,,,
87,2.823958173394203,4096,0,,,,
88,2.959250006824732,4096,0,,,,
89,4.052167059853673,4096,0,,,,
90,2.883374923840165,4096,0,,,,
91,2.773249987512827,4096,0,,,,
92,3.069999860599637,4096,0,,,,
93,2.788958139717579,4096,0,,,,
94,3.78724979236722,4096,0,,,,
95,2.862584078684449,4096,0,,,,
96,3.0096250120550394,4096,0,,,,
97,2.928707981482148,4096,0,,,,
98,2.8221248649060726,4096,0,,,,
99,4.183875164017081,4096,0,,,,
100,3.093165811151266,4096,0,,,,
101,2.8261670377105474,4096,0,,,,
102,2.8786249458789825,4096,0,,,,
103,2.816041000187397,4096,0,,,,
104,4.056249978020787,4096,0,,,,
105,2.9015420004725456,4096,0,,,,
106,12.166667031124234,4096,0,,,,
107,9.671665960922837,4096,0,,,,
108,16.604291973635554,4096,0,,,,
109,31.38950001448393,4096,0,,,,
110,3.7723330315202475,4096,0,,,,
111,13.733042171224952,4096,0,,,,
112,5.476500140503049,4096,0,,,,
113,2.882333006709814,4096,0,,,,
114,2.9112088959664106,4096,0,,,,
115,2.8884171042591333,4096,0,,,,
116,4.369333852082491,4096,0,,,,
117,3.2453748863190413,4096,0,,,,
118,3.1354581005871296,4096,0,,,,
119,3.0850828625261784,4096,0,,,,
120,3.9833749178797007,4096,0,,,,
121,3.4396660048514605,4096,0,,,,
122,3.0224169604480267,4096,0,,,,
123,3.0032088980078697,4096,0,,,,
124,2.99783400259912,4096,0,,,,
125,4.03266679495573,4096,0,,,,
126,2.896249992772937,4096,0,,,,
127,2.8131669387221336,4096,0,,,,
128,3.015542170032859,4096,0,,,,
129,2.8260410763323307,4096,0,,,,
130,4.025083966553211,4096,0,,,,
131,2.9200001154094934,4096,0,,,,
132,2.8465839568525553,4096,0,,,,
133,3.147291950881481,4096,0,,,,
134,2.8475418221205473,4096,0,,,,
135,4.307874944061041,4096,0,,,,
136,3.1413750257343054,4096,0,,,,
137,2.9642079025506973,4096,0,,,,
138,2.836375031620264,4096,0,,,,
139,3.8196248933672905,4096,0,,,,
140,3.0264160595834255,4096,0,,,,
141,2.9790829867124557,4096,0,,,,
142,2.779040951281786,4096,0,,,,
143,3.0575410928577185,4096,0,,,,
144,3.747292095795274,4096,0,,,,
145,2.986291889101267,4096,0,,,,
146,2.8941668570041656,4096,0,,,,
147,3.0851250048726797,4096,0,,,,
148,2.8294578660279512,4096,0,,,,
149,3.6996249109506607,4096,0,,,,
150,3.015583148226142,4096,0,,,,
151,2.870375057682395,4096,0,,,,
152,3.1276249792426825,4096,0,,,,
153,2.837124979123473,4096,0,,,,
154,3.441540990024805,4096,0,,,,
155,3.816333832219243,4096,0,,,,
156,2.85566714592278,4096,0,,,,
157,2.8613749891519547,4096,0,,,,
158,2.8210419695824385,4096,0,,,,
159,4.080750048160553,4096,0,,,,
160,2.9402091167867184,4096,0,,,,
161,2.8498340398073196,4096,0,,,,
162,2.822957932949066,4096,0,,,,
163,3.064500167965889,4096,0,,,,
164,3.7129579577594995,4096,0,,,,
165,2.945082960650325,4096,0,,,,
166,2.8572920709848404,4096,0,,,,
167,3.016500035300851,4096,0,,,,
168,2.9021671507507563,4096,0,,,,
169,3.6545409820973873,4096,0,,,,
170,2.9441670048981905,4096,0,,,,
171,3.1053749844431877,4096,0,,,,
172,2.934665884822607,4096,0,,,,
173,2.8810000512748957,4096,0,,,,
174,3.8085421547293663,4096,0,,,,
175,2.9916660860180855,4096,0,,,,
176,2.882624976336956,4096,0,,,,
177,3.0869171023368835,4096,0,,,,
178,2.8103331569582224,4096,0,,,,
179,4.169000079855323,4096,0,,,,
180,2.9051669407635927,4096,0,,,,
181,3.038667142391205,4096,0,,,,
182,2.8762919828295708,4096,0,,,,
183,2.8039170429110527,4096,0,,,,
184,3.998999949544668,4096,0,,,,
185,2.92833405546844,4096,0,,,,
186,3.1089158728718758,4096,0,,,,
187,3.0824579298496246,4096,0,,,,
188,4.13170806132257,4096,0,,,,
189,3.0290409922599792,4096,0,,,,
190,3.1305840238928795,4096,0,,,,
191,2.9152079951018095,4096,0,,,,
192,2.93320813216269,4096,0,,,,
193,3.401207970455289,4096,0,,,,
194,3.834957955405116,4096,0,,,,
195,2.905332949012518,4096,0,,,,
196,2.857082989066839,4096,0,,,,
197,2.8035419527441263,4096,0,,,,
198,3.6599580198526382,4096,0,,,,
199,3.2420840580016375,4096,0,,,,
200,3.0977081041783094,4096,0,,,,
201,3.1227499712258577,4096,0,,,,
202,2.844375092536211,4096,0,,,,
203,4.161374876275659,4096,0,,,,
204,2.959250006824732,4096,0,,,,
205,2.8951659332960844,4096,0,,,,
206,2.8477918822318316,4096,0,,,,
207,3.0342501122504473,4096,0,,,,
208,4.075209144502878,4096,0,,,,
209,2.9462501406669617,4096,0,,,,
210,2.855750033631921,4096,0,,,,
211,2.918583806604147,4096,0,,,,
212,3.122250083833933,4096,0,,,,
213,4.333291901275516,4096,0,,,,
214,3.126417053863406,4096,0,,,,
215,2.7009998448193073,4072,0,,,,
216,2.928582951426506,4001,0,,,,
217,2.5417921133339405,3876,0,,,,
218,3.4911250695586205,3694,0,,,,
219,2.5318751577287912,3452,0,,,,
220,2.2866670042276382,3193,0,,,,
221,1.9095418974757195,2932,0,,,,
222,1.83412479236722,2670,0,,,,
223,1.5993749257177114,2403,0,,,,
224,1.4376251492649317,2136,0,,,,
225,2.2795419208705425,1865,0,,,,
226,1.2333749327808619,1592,0,,,,
227,1.0755409020930529,1319,0,,,,
228,0.910875154659152,1044,0,,,,
229,0.7252080831676722,764,0,,,,
230,0.5895830690860748,490,0,,,,
231,0.31704199500381947,269,0,,,,
232,0.15429197810590267,109,0,,,,
233,0.035499921068549156,18,0,,,,
234,0.020416919142007828,0,0,,,,
235,0.018458813428878784,0,0,,,,
236,0.017582904547452927,0,0,,,,
237,0.01837499439716339,0,0,,,,
238,0.016208970919251442,0,0,,,,
239,0.018165912479162216,0,0,,,,
240,0.016416888684034348,0,0,,,,
241,0.016290927305817604,0,0,,,,
242,0.016625039279460907,0,0,,,,
243,0.01645786687731743,0,0,,,,
244,0.016124919056892395,0,0,,,,
245,0.01591700129210949,0,0,,,,
246,0.01591700129210949,0,0,,,,
247,0.016458099707961082,0,0,,,,
248,0.016750069335103035,0,0,,,,
249,0.01587485894560814,0,0,,,,
250,0.016333069652318954,0,0,,,,
251,0.016124919056892395,0,0,,,,
252,0.016791047528386116,0,0,,,,
253,0.015833880752325058,0,0,,,,
254,0.016625039279460907,0,0,,,,
255,0.016208039596676826,0,0,,,,
256,0.017459038645029068,0,0,,,,
257,0.01612515188753605,0,0,,,,
258,0.01645786687731743,0,0,,,,
259,0.01554214395582676,0,0,,,,
260,0.016333069652318954,0,0,,,,
261,0.03083399496972561,0,0,,,,
262,0.016709091141819954,0,0,,,,
263,0.017707934603095055,0,0,,,,
264,0.016249949112534523,0,0,,,,
265,0.016292091459035873,0,0,,,,
266,0.018165912479162216,0,0,,,,
267,0.01629185862839222,0,0,,,,
268,0.016499776393175125,0,0,,,,
269,0.016208970919251442,0,0,,,,
270,0.017666025087237358,0,0,,,,
271,0.01733284443616867,0,0,,,,
272,0.016417121514678,0,0,,,,
273,0.0160830095410347,0,0,,,,
274,0.0160830095410347,0,0,,,,
275,0.017042038962244987,0,0,,,,
276,0.01600012183189392,0,0,,,,
277,0.01629185862839222,0,0,,,,
278,0.015958212316036224,0,0,,,,
279,0.016832957044243813,0,0,,,,
280,0.016249949112534523,0,0,,,,
281,0.016665784642100334,0,0,,,,
282,0.016290927305817604,0,0,,,,
283,0.016041798517107964,0,0,,,,
284,0.01637497916817665,0,0,,,,
285,0.016625039279460907,0,0,,,,
286,0.016541918739676476,0,0,,,,
287,0.01595914363861084,0,0,,,,
288,0.016208039596676826,0,0,,,,
289,0.016666948795318604,0,0,,,,
290,0.016250181943178177,0,0,,,,
291,0.01616613008081913,0,0,,,,
292,0.016417121514678,0,0,,,,
293,0.016416888684034348,0,0,,,,
294,0.016250181943178177,0,0,,,,
295,0.017624814063310623,0,0,,,,
296,0.01629185862839222,0,0,,,,
