frame,stream_ms,visible,upload_est,overlay_stream_ms,overlay_visible,overlay_upload_est,mlod_ms
0,0.4798751324415207,4096,64,0.00033294782042503357,4096,64,12.739333091303706
1,1.2845001183450222,4096,64,0.001125037670135498,4096,64,12.739333091303706
2,2.1219998598098755,4096,64,0.0002919696271419525,4096,64,12.739333091303706
3,1.5049579087644815,4096,64,0.00016600824892520905,4096,64,12.739333091303706
4,1.5830420888960361,4096,64,0.000125030055642128,4096,64,12.739333091303706
5,2.7085000183433294,4096,64,0.00016693957149982452,4096,64,12.739333091303706
6,2.1575409919023514,4096,64,0.00016600824892520905,4096,64,12.739333091303706
7,4.949500085785985,4096,64,0.0015408731997013092,4096,64,12.739333091303706
8,4.483125172555447,4096,64,0.00033294782042503357,4096,64,12.739333091303706
9,6.236291956156492,4096,64,0.00016693957149982452,4096,64,12.739333091303706
10,6.616249913349748,4096,64,0.0008749775588512421,4096,64,12.489667162299156
11,8.626875001937151,4096,64,0.0007078051567077637,4096,64,12.489667162299156
12,10.087624890729785,4096,64,0.0012919772416353226,4096,64,12.489667162299156
13,9.463750058785081,4096,64,0.000500120222568512,4096,64,12.489667162299156
14,12.540957890450954,4096,64,0.00062515027821064,4096,64,12.489667162299156
15,17.244625138118863,4096,64,0.0006670597940683365,4096,64,12.489667162299156
16,18.780999816954136,4096,64,0.00062515027821064,4096,64,12.489667162299156
17,21.40433294698596,4096,64,0.016042031347751617,4096,64,12.489667162299156
18,20.907041849568486,4096,64,0.0007501803338527679,4096,64,12.489667162299156
19,7.8708750661462545,4096,64,0.00029103830456733704,4096,64,12.489667162299156
20,2.2813340183347464,4096,64,8.381903171539307e-05,4096,64,11.426916113123298
21,2.4395000655204058,4096,64,0.00033294782042503357,4096,64,11.426916113123298
22,2.098583150655031,4096,64,0.00016600824892520905,4096,64,11.426916113123298
23,2.6149170007556677,4096,64,0.0007918570190668106,4096,64,11.426916113123298
24,2.1666251122951508,4096,64,0.0005830079317092896,4096,64,11.426916113123298
25,2.2218329831957817,4096,64,0.000250060111284256,4096,64,11.426916113123298
26,2.090125111863017,4096,64,8.288770914077759e-05,4096,64,11.426916113123298
27,2.1352500189095736,4096,64,0.00016600824892520905,4096,64,11.426916113123298
28,2.1662500221282244,4096,64,8.312053978443146e-05,4096,64,11.426916113123298
29,2.0613749511539936,4096,64,0.000125030055642128,4096,64,11.426916113123298
30,2.654917072504759,4096,64,0.0003748573362827301,4096,64,13.73479189351201
31,3.285833168774843,4096,64,0.0007080379873514175,4096,64,13.73479189351201
32,2.165708225220442,4096,64,0.00029103830456733704,4096,64,13.73479189351201
33,2.2215419448912144,4096,64,8.405186235904694e-05,4096,64,13.73479189351201
34,2.1937501151114702,4096,64,4.21423465013504e-05,4096,64,13.73479189351201
35,2.0796661265194416,4096,64,4.21423465013504e-05,4096,64,13.73479189351201
36,2.0664159674197435,4096,64,0.00016600824892520905,4096,64,13.73479189351201
37,2.908749971538782,4096,64,0.0007080379873514175,4096,64,13.73479189351201
38,2.1873340010643005,4096,64,0.000250060111284256,4096,64,13.73479189351201
39,2.1011661738157272,4096,64,0.00016600824892520905,4096,64,13.73479189351201
40,2.0338748581707478,4096,64,4.0978193283081055e-05,4096,64,15.977042028680444
41,2.2834159899502993,4096,64,0.0011669471859931946,4096,64,15.977042028680444
42,2.105874940752983,4096,64,0.00037509016692638397,4096,64,15.977042028680444
43,2.3903329856693745,4096,64,0.000125030055642128,4096,64,15.977042028680444
44,3.221290884539485,4096,64,0.00062515027821064,4096,64,15.977042028680444
45,2.24370788782835,4096,64,0.0004998873919248581,4096,64,15.977042028680444
46,2.0735408179461956,4096,64,0.00016600824892520905,4096,64,15.977042028680444
47,2.125415951013565,4096,64,0.000125030055642128,4096,64,15.977042028680444
48,2.1610420662909746,4096,64,8.312053978443146e-05,4096,64,15.977042028680444
49,2.110457979142666,4096,64,8.312053978443146e-05,4096,64,15.977042028680444
50,3.573999973013997,4096,64,0.0004169996827840805,4096,64,12.913624988868833
51,3.350457875058055,4096,64,0.00062515027821064,4096,64,12.913624988868833
52,2.157124923542142,4096,64,0.0004169996827840805,4096,64,12.913624988868833
53,2.1399171091616154,4096,64,8.312053978443146e-05,4096,64,12.913624988868833
54,2.1177080925554037,4096,64,0.000125030055642128,4096,64,12.913624988868833
55,2.1542920731008053,4096,64,4.0978193283081055e-05,4096,64,12.913624988868833
56,2.0890419837087393,4096,64,0.00020791776478290558,4096,64,12.913624988868833
57,2.9885421972721815,4096,64,0.0006249174475669861,4096,64,12.913624988868833
58,2.1189588587731123,4096,64,0.00016600824892520905,4096,64,12.913624988868833
59,2.105250023305416,4096,64,0.000250060111284256,4096,64,12.913624988868833
60,2.151082968339324,4096,64,0.000125030055642128,4096,64,13.664166908711195
61,2.2479170002043247,4096,64,0.000500120222568512,4096,64,13.664166908711195
62,2.1423748694360256,4096,64,0.0002919696271419525,4096,64,13.664166908711195
63,2.058709040284157,4096,64,0.000250060111284256,4096,64,13.664166908711195
64,3.0045420862734318,4096,0,0.0005420297384262085,4096,0,13.664166908711195
65,2.2210408933460712,4096,0,0.00029103830456733704,4096,0,13.664166908711195
66,2.2440410684794188,4096,0,8.405186235904694e-05,4096,0,13.664166908711195
67,2.101750113070011,4096,0,8.288770914077759e-05,4096,0,13.664166908711195
68,2.0699158776551485,4096,0,8.288770914077759e-05,4096,0,13.664166908711195
69,2.0677081774920225,4096,0,0.0002498272806406021,4096,0,13.664166908711195
70,3.0618750024586916,4096,0,0.0008328352123498917,4096,0,13.20133381523192
71,3.06937494315207,4096,0,0.0007499475032091141,4096,0,13.20133381523192
72,2.191290957853198,4096,0,0.000125030055642128,4096,0,13.20133381523192
73,2.1665419917553663,4096,0,4.190951585769653e-05,4096,0,13.20133381523192
74,2.12620897218585,4096,0,8.288770914077759e-05,4096,0,13.20133381523192
75,2.262874972075224,4096,0,8.288770914077759e-05,4096,0,13.20133381523192
76,2.1126659121364355,4096,0,8.312053978443146e-05,4096,0,13.20133381523192
77,2.8028751257807016,4096,0,0.0007920898497104645,4096,0,13.20133381523192
78,2.4937919806689024,4096,0,0.000583939254283905,4096,0,13.20133381523192
79,2.130000153556466,4096,0,0.00033294782042503357,4096,0,13.20133381523192
80,2.2332079242914915,4096,0,0.00033294782042503357,4096,0,13.414875138550997
81,2.268957905471325,4096,0,0.0004169996827840805,4096,0,13.414875138550997
82,2.1666251122951508,4096,0,0.0004169996827840805,4096,0,13.414875138550997
83,2.0284580532461405,4096,0,8.288770914077759e-05,4096,0,13.414875138550997
84,3.1731249764561653,4096,0,0.0007499475032091141,4096,0,13.414875138550997
85,2.1523330360651016,4096,0,0.00020791776478290558,4096,0,13.414875138550997
86,2.130999928340316,4096,0,0.000125030055642128,4096,0,13.414875138550997
87,2.0935002248734236,4096,0,0.000125030055642128,4096,0,13.414875138550997
