frame,stream_ms,visible,upload_est,overlay_stream_ms,overlay_visible,overlay_upload_est,mlod_ms
0,1.7332090064883232,4096,64,0.0006249174475669861,4096,64,13.030208880081773
1,1.7534999642521143,4096,64,0.0008749775588512421,4096,64,13.030208880081773
2,3.547416999936104,4096,64,0.000791158527135849,4096,64,13.030208880081773
3,2.776874927803874,4096,64,0.000416068360209465,4096,64,13.030208880081773
4,3.470292082056403,4096,64,0.0005830079317092896,4096,64,13.030208880081773
5,4.463708959519863,4096,64,0.000250060111284256,4096,64,13.030208880081773
6,6.068582879379392,4096,64,0.001125037670135498,4096,64,13.030208880081773
7,6.652624811977148,4096,64,0.00045797787606716156,4096,64,13.030208880081773
8,8.346291957423091,4096,64,0.0004169996827840805,4096,64,13.030208880081773
9,9.602499892935157,4096,64,0.0003748573362827301,4096,64,13.030208880081773
10,11.795416008681059,4096,64,0.0008330680429935455,4096,64,16.3888749666512
11,14.894500141963363,4096,64,0.0009168870747089386,4096,64,16.3888749666512
12,18.121625063940883,4096,64,0.000708969309926033,4096,64,16.3888749666512
13,21.83529199101031,4096,64,0.0007080379873514175,4096,64,16.3888749666512
14,20.44679201208055,4096,64,0.0005841720849275589,4096,64,16.3888749666512
15,22.71466702222824,4096,64,0.0008330680429935455,4096,64,16.3888749666512
16,3.255958901718259,4096,64,0.0008752103894948959,4096,64,16.3888749666512
17,2.490042010322213,4096,64,0.00020791776478290558,4096,64,16.3888749666512
18,2.6383339427411556,4096,64,0.00029103830456733704,4096,64,16.3888749666512
19,2.505249809473753,4096,64,8.288770914077759e-05,4096,64,16.3888749666512
20,3.059583017602563,4096,64,0.0006249174475669861,4096,64,15.850082971155643
21,2.789708087220788,4096,64,0.0006670597940683365,4096,64,15.850082971155643
22,2.5767080951482058,4096,64,0.000250060111284256,4096,64,15.850082971155643
23,2.5339170824736357,4096,64,4.0978193283081055e-05,4096,64,15.850082971155643
24,2.5971659924834967,4096,64,4.0978193283081055e-05,4096,64,15.850082971155643
25,2.50504189170897,4096,64,4.0978193283081055e-05,4096,64,15.850082971155643
26,3.0996669083833694,4096,64,0.0012081582099199295,4096,64,15.850082971155643
27,2.491709077730775,4096,64,0.00020791776478290558,4096,64,15.850082971155643
28,2.5188338477164507,4096,64,0.00045797787606716156,4096,64,15.850082971155643
29,2.5916669983416796,4096,64,0.00016693957149982452,4096,64,15.850082971155643
30,2.733582863584161,4096,64,0.000125030055642128,4096,64,13.046500040218234
31,2.656040946021676,4096,64,0.0007499475032091141,4096,64,13.046500040218234
32,2.503042109310627,4096,64,0.000250060111284256,4096,64,13.046500040218234
33,2.9420829378068447,4096,64,0.0007499475032091141,4096,64,13.046500040218234
